ID,Canal_ID,Data_hora_de_publicacao,Categoria_ID
x--vfRhaP0Q,UC2bYhAHyaqfWlPXWBVk4BcA,2024-10-22,24
_xbtOB6s4uA,UCIXguhHCl8eDTkXpEuiGPUA,2024-10-22,20
bPNr8Wr3qkk,UCvG8Ap6M8l0L80LvHA3wI1w,2024-10-22,22
dL6LM4DyzU8,UCsQBsZJltmLzlsJNG7HevBg,2024-10-22,2
pqQ00QqJEys,UC0NwzCHb8Fg89eTB5eYX17Q,2024-10-22,20
dPVnmDgSkj0,UCrcBZDofBltcgGxphNia2tw,2024-10-22,20
6tkO5LrCYQY,UC0uRT_armQXqds_rjTjqJ0g,2024-10-23,17
jWQx2f-CErU,UCEf_Bc-KVd7onSeifS3py9g,2024-10-21,10
-EZAEALlvlg,UCP-Vg2PcmLiWpEdvMI1R35w,2024-10-21,24
Qer3lwd5hyA,UCsQBsZJltmLzlsJNG7HevBg,2024-10-21,2
HiozOVPBseA,UCHkdAapLfLFYbrFJvtdb7LA,2024-10-21,20
KY4W8d8OzaA,UCgrFZP2B8H6pWgPL1bAqkiQ,2024-10-21,20
8Sadwy5tm48,UCw5-xj3AKqEizC7MvHaIPqA,2024-10-21,17
V2I3x75DZg4,UCl5i1KWUAV7hdT5_tL8l6RA,2024-10-21,24
w_a_qB1HTEg,UCN-opsqqDunWO6h5uCp9Y4g,2024-10-21,22
45Tpao3bz20,UCF8MQYobXcHejWAaet4nSxA,2024-10-22,24
J5CDQF16AQM,UC2t5bjwHdUX4vM2g8TRDq5g,2024-10-22,20
jxQi7525h4o,UCwVg9btOceLQuNCdoQk9CXg,2024-10-20,24
74-0CnDVjq8,UC_IXaDwOe5uvuNxcDk45yGg,2024-10-21,24
G5iVoJQjWQY,UCcAfcmj6QbiWfxJLWTF3LcQ,2024-10-21,19
6QcJvC4YtZU,UCCE-jo1GvBJqyj1b287h7jA,2024-10-21,27
ShDz6QIt7OE,UCiyfYuX4enlwYWl_9nZnMDA,2024-10-21,22
KCNtiFhhkWA,UCtPYmhNzbNBoAaZByv9vwxg,2024-10-21,22
tbDGl7jEazA,UC3IZKseVpdzPSBaWxBxundA,2024-10-21,10
sI_9rkAfVwE,UC7hAvFDWwVajRqrI86KCoxA,2024-10-21,17
5NKVtIu3ZZo,UCK_KzyBbDOxgrONcgPbRQtg,2024-10-21,24
vmiz9MXImyk,UC896QaWKoSGdZTmy9rHyU_g,2024-10-22,17
kLCytMTycxI,UCB_qr75-ydFVKSF9Dmo6izg,2024-10-20,17
jLdzm_O-qkE,UC6IV24QPvsASJbzqDbmK8gw,2024-10-21,24
2dg1QB5Go58,UCgCKagVhzGnZcuP9bSMgMCg,2024-10-21,17
CRCQ6Btlllc,UClhFyS7uI884HtPGyI31pRw,2024-10-19,24
v3z3LP-6KnQ,UCXFqI7y1ks-aTA4cffywiVQ,2024-10-20,20
ptu4hXjPeGI,UCOH0UtunvcOtBYvmHfHK3Nw,2024-10-20,17
MjTeJX0ioE4,UCPIQI08BxL0i9nES_uKajAA,2024-10-21,22
jLIFyBJafSI,UCEWHPFNilsT0IfQfutVzsag,2024-10-21,24
WjpmruGrsv0,UCDGmojLIoWpXok597xYo8cg,2024-10-20,10
UbuzEuf73pg,UCDGmojLIoWpXok597xYo8cg,2024-10-20,10
i0aZVFeY6ok,UCr4ARxgElIO21GWfIraZezg,2024-10-19,20
D_ZmeXLgCNM,UCaf4uhI8ItLyM_6kZ5I5Zdw,2024-10-20,17
qCDhtzw3Cfg,UC_oToDrJ6uca7d1dFVBmLtg,2024-10-19,17
GX2MqgNJxzU,UCrty1Tce9UBFwpkAF_f56Yg,2024-10-19,20
qV5LsxBF7IM,UCurvRE5fGcdUgCYWgh-BDsg,2024-10-20,17
bosSjPJCYzk,UCEOGSdXwcXcNfcuDGbjmgOw,2024-10-19,20
NWe5wvplUQU,UCP-Vg2PcmLiWpEdvMI1R35w,2024-10-21,24
AMZ1agiO77o,UCyEHckavb7hMh5f8j4WEiIg,2024-10-19,17
8ddcLApB9hQ,UCNDDAdnOBm50NLF03eWj3RQ,2024-10-20,22
ekr2nIex040,UCBo1hnzxV9rz3WVsv__Rn1g,2024-10-18,10
rlVJB1gYeSg,UCSZbXT5TLLW_i-5W8FZpFsg,2024-10-20,17
oEIxqn-MXMU,UC1Uc7VKcHGDSMxNnztQlHSA,2024-10-19,2
6hzdm2goo2c,UC6rwiIxv0w2fbmmr66wl1rA,2024-10-18,10
i2ncfiVBkV0,UCw5-xj3AKqEizC7MvHaIPqA,2024-10-19,17
2EyTMbAIfjI,UC8pYaQzbBBXg9GIOHRvTmDQ,2024-10-20,17
36gdgZ163YM,UCEbVfdA43w83_ilZ1ZlZH3Q,2024-10-19,1
ViBp8wJsCfI,UCG2Zgy_atWmy139L_KWiq9w,2024-10-19,22
wPYsobp3bIo,UCTNFtLQWA94BNeu0lE4YwuQ,2024-10-19,27
DQutkZCWAlc,UCfG0o17SqRg8qAjlpTdxZag,2024-10-18,10
ldG2t3dBWlg,UCPML90bq8t2g6BpVgIVj-MA,2024-10-18,24
BX7ZVrr-UFo,UCqRraVICLr0asn90cAvkIZQ,2024-10-19,17
cjcAwMBVEqQ,UCj58YQhdaE5YHcKqKfgSL-Q,2024-10-19,24
vUSk-jdXE48,UC_oToDrJ6uca7d1dFVBmLtg,2024-10-18,17
GytDA4kSWiw,UCoymDTL_6Y3mIED9b9CA_6A,2024-10-18,20
GjCNoZF9HxQ,UCEf_Bc-KVd7onSeifS3py9g,2024-10-19,10
Yrfi6kciDxs,UC-g_O9HWb5B0rVDG1hLd5Hw,2024-10-19,20
XDQsasjkBEI,UClhFyS7uI884HtPGyI31pRw,2024-10-17,24
YjyCmSZBJGw,UC-_Czj1ogmZhctxzV7-pGKw,2024-10-18,1
OfLxJInnHoc,UCrcBZDofBltcgGxphNia2tw,2024-10-19,20
sewp-n6oJ90,UC24eqcXucH3sdxlD-y6I-kg,2024-10-18,10
Ii4Lu50F2Vw,UCQeEhNgnlXYuMUsEk98-Ecw,2024-10-18,10
-pwc9VOIruk,UCdE7opc_bzOQbT0C9xcEABg,2024-10-18,10
74cxeHsgC9w,UCNUQK9mQoqi4yNXw2_Rj6SA,2024-10-18,10
iHj-MoQp6UI,UCcP5qZQEqjK04TlWXlBdE8w,2024-10-18,22
XAgCzOpDBQA,UCK_KzyBbDOxgrONcgPbRQtg,2024-10-18,20
D6t6FpJ9R88,UCWr3qxmkD0SBtL57FBlaYag,2024-10-17,10
_ovBuLncf1M,UC1nw9oKwbeHI98HJOylFbWw,2024-10-18,24
YUDbl9qBihk,UCLhgIX2L5ZCaWdlaxR_oTAg,2024-10-18,1
zgUwi6RmC9Q,UCqJIIqwYgqN0BUuk8Iea2yg,2024-10-18,10
eX4IMlRI5NQ,UCOQ_KwPhg3IZbigiK7NCnfQ,2024-10-18,24
NwFoeaTyx_Q,UC2bYhAHyaqfWlPXWBVk4BcA,2024-10-18,24
HVAWb-kFE4w,UCpAgJffQBIg4p_ga08It1mg,2024-10-18,22
5ktbV3Td24Q,UCZaOZdn-Y-I5ikrofkWBLgQ,2024-10-18,22
I_hWVbiaweY,UCVpuJFO62kt2htipgcZ_QGA,2024-10-18,20
ArpWnAJtGmU,UCONnf7g7QfOqzM3etLECtUA,2024-10-18,10
4s_CY9ucDZM,UCvo0dAe4ffTzCN11u71uNLQ,2024-10-18,24
4GTHeJJBE-U,UCy-R3H4s0z1HubB_uSiGsHA,2024-10-18,27
1vi3gjsqS6M,UC4IMfO_--bwBaNgWeoLxAgg,2024-10-18,20
-VYMqHQvKD4,UCcHR0RvLYk33ppkjBw3UaEA,2024-10-16,24
JokOc2Dsbf0,UC607Gii1uo93qDqiGR6-c3w,2024-10-17,10
xhq2MxzzAVo,UCLoL96fSeaLOen3mpDYeqtA,2024-10-17,10
iWB1WCvhLTc,UCA_WXRDt9nz8exYNLto1gSA,2024-10-17,22
Opi9VywFSxg,UCeZzZFVIdC39pUBv4Bgu9yg,2024-10-16,10
4TgQo5O22j8,UC1gaUzbtmN3avX_JGP9Udaw,2024-10-18,17
_VwVGwNA3Xs,UCooVYzDxdwTtGYAkcPmOgOw,2024-10-17,20
WS0vTRl_2PQ,UCx2StD8gHd_-nRo5z1qcJ8g,2024-10-17,20
kq__kczVKcI,UCymE80p2pHiTP4Xye327CVA,2024-10-17,20
J6mQx6c0oIM,UCbD8EppRX3ZwJSou-TVo90A,2024-10-17,24
hGm41ej-uK8,UCB_qr75-ydFVKSF9Dmo6izg,2024-10-18,17
wL8l4GQEg_g,UC9eXFedzizQtlY5snZ-IFkg,2024-10-17,24
OnVVkIQx9fQ,UCIgwOzhDnR0uoT59pJJONxg,2024-10-16,10
gkZ4dLMH-B8,UCsQBsZJltmLzlsJNG7HevBg,2024-10-16,2
Ir-pYboVx7s,UCGFNp4Pialo9wjT9Bo8wECA,2024-10-17,17
RpcnpVsw3oU,UCAu_v9w-BXFtg1NAnB-JgVg,2024-10-17,20
I-dCR2w5r9s,UCP78dbFMqqu6PeBbFl5U4_Q,2024-10-17,22
pSIdPvrv7IE,UCnMrFH0xuvWQSHCscGFV9Gw,2024-10-17,23
s9qVh65wA4U,UCQEUV7le_zYKNKGmUJOwvBw,2024-10-17,24
EyT6aDlbgqU,UCAx72qxfBq_df6gTB1yNWwA,2024-10-15,24
C3wPtKNbAOA,UCzU8-lZlRfkV3nj0RzAZdrQ,2024-10-16,17
eMk_0svqsnI,UCaO6TYtlC8U5ttz62hTrZgg,2024-10-15,10
0MZQtSQG4Ec,UCsN8M73DMWa8SPp5o_0IAQQ,2024-10-15,10
EBLwnSrcj3U,UCa6vGFO9ty8v5KZJXQxdhaw,2024-10-16,23
urqy5xYsZ7U,UCfW44jAwxqCI8VB_Dd7KkXQ,2024-10-16,24
THRobd2rcHc,UCQykyH0hmyHY04QQcJOtZuw,2024-10-16,19
a7J1VXst2Zw,UCBrMq7wkdPWb3PxR-GUR61A,2024-10-15,20
yXRlrix-pPk,UCvEEeBssb4XxIfWWIB8IjMw,2024-10-15,10
6vOm3gWQinQ,UCNYi_zGmR519r5gYdOKLTjQ,2024-10-15,10
HBa4ZbVjWD4,UCbEB64xwXwp87RhNFckuQBg,2024-10-14,10
ziUjuEKrFZc,UCuVW1b2_k64UaagPYjWKAsQ,2024-10-16,22
IflhWeBu6mA,UCIRNu5s24r7zAPTFic_eWNw,2024-10-15,20
KHf4hb5iJhE,UCooVYzDxdwTtGYAkcPmOgOw,2024-10-16,20
I3assbYThus,UCDhM2k2Cua-JdobAh5moMFg,2024-10-15,24
F-p_K-BatQ0,UCBda6I9ZUBEliGiLDLP6rWQ,2024-10-14,10
0NQPMTJ9rh0,UC2SpC8rL9LaeQriE4YNdyzA,2024-10-15,20
u-L0WDEGjWs,UCLQsllc7GEzKR9RMvwPdtYg,2024-10-14,1
0Po5kDB8RpY,UC0AUSYG5r2ppPs7L9CPylPA,2024-10-14,24
EcG-AsVptew,UCGFNp4Pialo9wjT9Bo8wECA,2024-10-15,17
VbcROqv5Asw,UCtrjFP7i92_30uv6IehwE5Q,2024-10-15,24
n010hikA238,UCbTVTephX30ZhQF5zwFppBg,2024-10-15,24
ARxdsGOsLI0,UCTP45_DE3fMLujU8sZ-MBzw,2024-10-15,10
iFcRNEF5uWo,UCvC4D8onUfXzvjTOM-dBfEA,2024-10-14,24
BxXsy7jhU3c,UCEWHPFNilsT0IfQfutVzsag,2024-10-14,24
JHOZ0huVuh0,UCCE-jo1GvBJqyj1b287h7jA,2024-10-14,27
xwtogD-Yvuw,UCZ7BbnhXm_OJO6hwhB4pWRw,2024-10-14,20
CLJDR-vFUdY,UC1Myj674wRVXB9I4c6Hm5zA,2024-10-14,24
p7VYJREpzUo,UCGfrC6R2PSMeXv4hdhONB6Q,2024-10-14,17
XvNxyJZRDmw,UC3uYvpJ3J6oNoNYRXfZXjEw,2024-10-15,24
gTt3XM-hLMk,UCPX0gLduKAfgr-HJENa7CFw,2024-10-12,17
W5g_pNXnHjw,UCuqaXp9m4oqp2GtXsEKoUKQ,2024-10-12,10
F81WLZePruE,UCZ7BbnhXm_OJO6hwhB4pWRw,2024-10-12,20
w2GCREKHV6A,UCZ7BbnhXm_OJO6hwhB4pWRw,2024-10-13,20
aohVeshXMWs,UCAjKLSz8h3XJM5CSJWvmoNA,2024-10-13,20
kzoVVgflsNk,UCRglkxcwiH3jrORNAvMPGKQ,2024-10-12,24
JMOvj_WV-Gk,UCHnasAyiyOfqsdfhterxZJQ,2024-10-12,19
bw8AKEyIq1I,UCMZKcLkNw1AMgfusg3Mjutw,2024-10-11,10
zrNmLefrQ3k,UCCnl0HqjHFj6akQZBW81whQ,2024-10-13,24
qzF61Vnmpu4,UCoIrFSMG4kt0hNF6KBgga0w,2024-10-12,24
